#   ChoiceCross    DTcross   ChoiceMDDM    DTmddm    
1,4.767999999999927,1,6.398000000000471
2,2.7459999999998086,1,0.18500000000000014
2,5.170000000000061,1,0.9450000000000007
1,1.7919999999999134,2,2.5099999999998346
1,3.060999999999774,2,2.1479999999998745
1,4.365999999999793,1,3.27799999999975
2,3.2369999999997545,1,1.3579999999999612
1,3.00499999999978,1,1.7429999999999188
2,2.415999999999845,2,0.23600000000000018
2,1.695999999999924,1,1.313999999999966
1,2.160999999999873,1,3.614999999999713
1,4.429999999999814,1,3.4839999999997273
1,2.198999999999869,1,1.387999999999958
1,2.4389999999998424,1,2.00799999999989
1,4.740999999999918,1,0.6050000000000004
1,3.0939999999997703,1,3.860999999999686
1,2.1019999999998795,1,0.5870000000000004
2,2.742999999999809,1,6.456000000000491
1,4.787999999999934,1,1.6189999999999325
2,3.711999999999702,1,1.0349999999999968
1,5.348000000000121,1,1.478999999999948
1,1.8129999999999111,2,0.7290000000000005
1,1.3839999999999584,1,1.6939999999999242
2,2.45999999999984,1,1.3669999999999602
1,0.9540000000000007,1,0.46900000000000036
1,1.8339999999999088,1,0.5750000000000004
2,0.8530000000000006,2,0.7710000000000006
2,2.3089999999998567,1,2.0189999999998887
2,2.2209999999998664,2,0.23900000000000018
1,1.7609999999999169,1,1.7829999999999144
1,1.0929999999999904,2,0.9280000000000007
1,1.622999999999932,2,2.4109999999998455
1,2.976999999999783,2,1.522999999999943
1,2.9739999999997835,1,0.6890000000000005
1,2.0829999999998816,1,2.3849999999998484
2,6.368000000000461,2,0.6860000000000005
2,1.7919999999999134,1,5.0390000000000175
1,3.55199999999972,1,1.6289999999999314
2,5.931000000000315,2,8.419000000000773
2,2.5359999999998317,1,2.9749999999997834
1,2.606999999999824,2,1.4899999999999467
2,5.154000000000056,1,0.9440000000000007
1,3.296999999999748,1,4.694999999999903
1,3.3839999999997383,2,5.023000000000012
1,1.3629999999999607,2,0.7320000000000005
1,3.8979999999996817,2,1.2809999999999697
1,3.423999999999734,1,2.051999999999885
2,0.6880000000000005,1,2.5479999999998304
1,1.5159999999999438,1,3.940999999999677
1,2.09899999999988,2,2.023999999999888
1,2.921999999999789,1,0.44100000000000034
1,9.512000000000167,2,0.9920000000000008
1,3.9659999999996742,2,9.268000000000303
1,4.691999999999902,1,1.3549999999999616
2,2.105999999999879,2,2.3399999999998533
1,1.2819999999999696,2,2.1839999999998705
1,2.2399999999998643,1,3.251999999999753
2,3.8259999999996896,1,3.605999999999714
1,2.323999999999855,1,5.863000000000293
1,2.516999999999834,1,1.9449999999998966
1,4.252999999999755,1,0.6180000000000004
1,2.5539999999998297,1,6.909000000000642
1,4.482999999999832,1,2.131999999999876
1,1.714999999999922,1,0.4260000000000003
2,0.9090000000000007,2,5.6770000000002305
1,2.333999999999854,1,8.946000000000481
1,2.042999999999886,1,3.813999999999691
2,1.4349999999999528,1,1.8489999999999072
1,6.835000000000617,2,3.27699999999975
1,2.667999999999817,1,0.11500000000000009
2,1.586999999999936,2,1.4579999999999502
2,1.4119999999999553,1,7.2700000000007625
1,1.8669999999999052,1,1.2459999999999736
1,3.158999999999763,2,0.9290000000000007
2,1.4629999999999497,2,1.378999999999959
1,1.6159999999999328,1,1.3099999999999665
1,2.540999999999831,2,6.128000000000381
1,1.8629999999999056,1,1.295999999999968
1,3.9469999999996763,1,0.7300000000000005
2,3.378999999999739,2,1.0439999999999958
2,2.45899999999984,1,4.688999999999901
1,1.4459999999999515,1,3.050999999999775
1,8.427000000000769,1,3.169999999999762
1,1.3719999999999597,1,1.1529999999999838
2,3.484999999999727,1,0.20900000000000016
1,1.3619999999999608,1,5.823000000000279
1,1.6709999999999268,2,5.741000000000252
2,3.440999999999732,1,3.5389999999997213
2,1.6929999999999243,2,0.46500000000000036
2,7.044000000000687,1,1.8339999999999088
1,1.4799999999999478,1,2.106999999999879
2,4.189999999999734,1,1.3679999999999601
2,3.4809999999997276,1,5.187000000000067
1,2.1659999999998725,1,1.0099999999999996
2,1.4179999999999546,2,1.5649999999999384
1,1.9259999999998987,1,1.2359999999999747
1,2.2359999999998648,1,3.0739999999997725
2,1.9209999999998992,1,1.2939999999999683
1,2.351999999999852,2,2.1009999999998796
2,3.985999999999672,1,1.159999999999983
2,1.9289999999998984,1,0.9250000000000007
1,2.489999999999837,1,4.287999999999767
1,1.6989999999999237,1,2.633999999999821
2,1.1309999999999862,1,2.5219999999998333
2,1.078999999999992,1,2.7089999999998127
1,1.7439999999999187,1,3.7819999999996945
1,2.632999999999821,1,2.7479999999998084
2,1.8009999999999124,1,2.3379999999998535
1,2.705999999999813,1,2.9579999999997852
1,0.9570000000000007,1,6.33300000000045
1,3.540999999999721,2,0.18500000000000014
1,10.163999999999806,1,2.64099999999982
1,1.0379999999999965,2,3.387999999999738
2,2.4459999999998416,1,3.9099999999996804
2,1.5269999999999426,2,7.1800000000007325
2,2.597999999999825,1,2.64399999999982
1,1.0489999999999953,1,1.2709999999999708
1,1.8579999999999062,2,0.8460000000000006
2,4.034999999999682,2,1.2749999999999704
2,0.7590000000000006,2,3.27999999999975
1,1.7639999999999165,2,1.3469999999999624
1,2.858999999999796,1,2.078999999999882
2,5.151000000000055,1,0.8920000000000007
1,2.7579999999998073,1,1.0389999999999964
1,1.8909999999999025,2,0.6810000000000005
1,1.82399999999991,1,2.1589999999998732
2,3.4079999999997357,2,3.512999999999724
2,0.8770000000000007,1,3.8809999999996836
1,2.4369999999998426,2,10.87799999999941
1,3.0539999999997747,2,3.222999999999756
1,2.407999999999846,2,4.600999999999871
1,2.7389999999998094,2,3.884999999999683
1,3.086999999999771,2,2.1679999999998723
1,1.4429999999999519,1,1.1469999999999845
1,2.27799999999986,1,0.23300000000000018
1,1.4819999999999476,2,2.1359999999998758
1,3.702999999999703,2,1.8259999999999097
1,3.9159999999996797,1,3.4029999999997362
2,3.4929999999997263,2,4.060999999999691
2,7.119000000000712,2,2.068999999999883
1,1.7759999999999152,2,0.8020000000000006
2,1.6709999999999268,1,2.1999999999998687
1,2.332999999999854,1,0.3170000000000002
2,3.1809999999997607,1,2.5919999999998256
2,2.498999999999836,2,2.704999999999813
2,0.9750000000000008,1,1.8759999999999042
1,2.6729999999998166,1,7.175000000000731
2,6.167000000000394,1,0.7380000000000005
2,4.0869999999996995,1,2.622999999999822
1,1.768999999999916,1,1.8309999999999091
2,2.1189999999998776,2,6.495000000000504
1,2.695999999999814,2,6.294000000000437
2,1.305999999999967,1,3.0359999999997767
2,2.2089999999998677,2,0.32500000000000023
1,3.1479999999997643,1,0.5000000000000003
2,3.8619999999996857,1,2.542999999999831
2,4.623999999999879,2,1.6119999999999333
2,5.404000000000139,1,1.2909999999999686
1,5.1230000000000455,1,2.2739999999998606
1,4.734999999999916,1,1.0639999999999936
1,3.36699999999974,1,3.0569999999997743
1,0.7940000000000006,1,1.2999999999999676
2,1.704999999999923,1,1.4019999999999564
1,1.422999999999954,1,1.006
1,2.106999999999879,1,1.686999999999925
1,1.422999999999954,1,0.19700000000000015
2,1.958999999999895,1,0.5120000000000003
1,3.694999999999704,1,4.424999999999812
1,4.29799999999977,2,0.8500000000000006
1,3.513999999999724,2,3.7989999999996926
2,2.976999999999783,2,2.8029999999998023
2,1.986999999999892,2,1.322999999999965
1,3.9559999999996753,1,7.597000000000872
2,2.5899999999998258,1,0.9050000000000007
2,1.64099999999993,2,0.9410000000000007
1,3.5349999999997217,1,1.8619999999999057
1,1.414999999999955,1,1.3649999999999605
2,3.0629999999997737,1,1.740999999999919
2,2.013999999999889,2,0.8780000000000007
1,5.181000000000065,1,7.254000000000757
1,1.722999999999921,2,1.7879999999999139
2,4.4939999999998355,2,2.062999999999884
1,1.9629999999998946,2,1.3159999999999659
2,2.1749999999998715,1,1.9289999999998984
1,1.6569999999999283,1,1.2579999999999723
2,4.623999999999879,1,1.0309999999999973
1,4.65699999999989,2,5.1530000000000555
2,2.930999999999788,2,3.4189999999997345
