# ChoiceCross    DTcross   ChoiceMDDM    DTmddm  
2,1.3119999999999663,2,0.48000000000000037
2,1.1399999999999852,1,0.9360000000000007
1,1.3739999999999595,2,2.8849999999997933
1,1.7619999999999167,1,1.668999999999927
1,1.8399999999999082,1,0.5070000000000003
1,0.6900000000000005,1,3.467999999999729
1,1.7009999999999235,1,0.8040000000000006
1,1.2489999999999732,2,0.3910000000000003
2,1.7489999999999182,1,2.2219999999998663
1,1.5399999999999412,2,0.6040000000000004
2,1.032999999999997,2,0.8240000000000006
1,0.8680000000000007,2,0.8010000000000006
1,1.531999999999942,1,2.09599999999988
2,0.9540000000000007,1,0.5190000000000003
2,1.0349999999999968,1,0.058000000000000045
1,1.214999999999977,1,1.3159999999999659
1,1.405999999999956,1,0.4050000000000003
1,1.1739999999999815,2,0.3770000000000003
1,1.6829999999999254,2,0.7730000000000006
1,1.4859999999999471,2,1.5459999999999405
1,1.1199999999999875,1,1.5279999999999425
1,0.7320000000000005,1,0.8530000000000006
1,1.2309999999999752,1,1.2939999999999683
1,1.9789999999998928,1,0.5080000000000003
2,1.260999999999972,1,2.632999999999821
1,1.0109999999999995,1,1.8539999999999066
2,1.1389999999999854,1,1.0399999999999963
2,1.8669999999999052,1,0.10500000000000008
2,1.4529999999999508,1,0.44000000000000034
2,1.0000000000000007,1,0.6150000000000004
1,0.9430000000000007,1,0.4950000000000004
1,1.5889999999999358,1,1.0809999999999917
1,1.686999999999925,2,0.16100000000000012
1,0.9900000000000008,1,0.7370000000000005
1,1.6259999999999317,1,3.5899999999997156
1,1.086999999999991,1,2.1379999999998756
2,1.0169999999999988,1,0.5630000000000004
1,1.586999999999936,2,1.3979999999999568
1,1.632999999999931,1,0.8110000000000006
1,1.3499999999999621,1,1.832999999999909
1,0.5770000000000004,1,0.23300000000000018
1,0.9440000000000007,1,3.2359999999997546
1,0.7800000000000006,1,1.2939999999999683
2,1.5519999999999399,1,1.8559999999999064
1,0.6900000000000005,1,1.5539999999999397
1,0.6520000000000005,1,1.5019999999999454
1,0.7270000000000005,2,2.014999999999889
1,1.124999999999987,2,2.379999999999849
1,0.9330000000000007,1,2.1859999999998703
2,1.2829999999999695,1,0.8900000000000007
1,1.2409999999999741,1,0.2990000000000002
2,0.9000000000000007,1,1.314999999999966
2,1.4589999999999501,1,2.0669999999998834
1,0.6490000000000005,2,1.36899999999996
2,1.5249999999999428,1,1.6289999999999314
1,1.3439999999999628,1,0.5410000000000004
2,1.1409999999999851,1,0.9400000000000007
1,0.6780000000000005,1,0.45200000000000035
1,0.9610000000000007,1,1.2639999999999716
1,0.9060000000000007,1,0.4940000000000004
1,0.8950000000000007,1,1.4449999999999517
1,1.0119999999999993,1,0.9450000000000007
1,1.1099999999999886,1,0.44500000000000034
1,1.6259999999999317,2,1.0759999999999923
1,1.3089999999999666,2,0.2460000000000002
1,1.050999999999995,1,2.570999999999828
2,1.0569999999999944,1,1.0279999999999976
2,1.9189999999998995,1,1.1759999999999813
2,1.6739999999999264,1,1.296999999999968
